sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
They ate a pancake breakfast.,They ate a lonely breakfast.,breakfast,breakfast,Different Sense,0.0176084064867571,6,3.941176471,7,6,1,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a nutritious breakfast.,They ate a family breakfast.,breakfast,breakfast,Different Sense,5.678488235183465e-09,0,3.666666667,8,6,2,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a nutritious breakfast.,They ate a family breakfast.,breakfast,breakfast,Different Sense,0.021352670440263566,1,3.666666667,8,6,2,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a nutritious breakfast.,They ate a family breakfast.,breakfast,breakfast,Different Sense,0.038203895836383284,2,3.666666667,8,6,2,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a nutritious breakfast.,They ate a family breakfast.,breakfast,breakfast,Different Sense,0.11340724850024886,3,3.666666667,8,6,2,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a nutritious breakfast.,They ate a family breakfast.,breakfast,breakfast,Different Sense,0.026818915991526082,4,3.666666667,8,6,2,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a nutritious breakfast.,They ate a family breakfast.,breakfast,breakfast,Different Sense,0.02659428807789599,5,3.666666667,8,6,2,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a nutritious breakfast.,They ate a family breakfast.,breakfast,breakfast,Different Sense,0.013571331402617237,6,3.666666667,8,6,2,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a nutritious breakfast.,They ate a lonely breakfast.,breakfast,breakfast,Different Sense,5.678488235183465e-09,0,3.333333333,8,6,2,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a nutritious breakfast.,They ate a lonely breakfast.,breakfast,breakfast,Different Sense,0.015703855054546523,1,3.333333333,8,6,2,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a nutritious breakfast.,They ate a lonely breakfast.,breakfast,breakfast,Different Sense,0.03555681855848403,2,3.333333333,8,6,2,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a nutritious breakfast.,They ate a lonely breakfast.,breakfast,breakfast,Different Sense,0.07911131201396904,3,3.333333333,8,6,2,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a nutritious breakfast.,They ate a lonely breakfast.,breakfast,breakfast,Different Sense,0.019446285711150035,4,3.333333333,8,6,2,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a nutritious breakfast.,They ate a lonely breakfast.,breakfast,breakfast,Different Sense,0.02203938897075597,5,3.333333333,8,6,2,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a nutritious breakfast.,They ate a lonely breakfast.,breakfast,breakfast,Different Sense,0.013662240647380086,6,3.333333333,8,6,2,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a pancake breakfast.,They ate a nutritious breakfast.,breakfast,breakfast,Same Sense,5.678488235183465e-09,0,4.0,7,8,1,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a pancake breakfast.,They ate a nutritious breakfast.,breakfast,breakfast,Same Sense,0.030761990751538737,1,4.0,7,8,1,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a pancake breakfast.,They ate a nutritious breakfast.,breakfast,breakfast,Same Sense,0.03804862750789706,2,4.0,7,8,1,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a pancake breakfast.,They ate a nutritious breakfast.,breakfast,breakfast,Same Sense,0.1381158963410708,3,4.0,7,8,1,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a pancake breakfast.,They ate a nutritious breakfast.,breakfast,breakfast,Same Sense,0.027609453842307397,4,4.0,7,8,1,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a pancake breakfast.,They ate a nutritious breakfast.,breakfast,breakfast,Same Sense,0.02267649555184692,5,4.0,7,8,1,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a pancake breakfast.,They ate a nutritious breakfast.,breakfast,breakfast,Same Sense,0.012724997387678072,6,4.0,7,8,1,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a family breakfast.,They ate a lonely breakfast.,breakfast,breakfast,Same Sense,5.678488235183465e-09,0,3.8,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a family breakfast.,They ate a lonely breakfast.,breakfast,breakfast,Same Sense,0.016101666661753167,1,3.8,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a family breakfast.,They ate a lonely breakfast.,breakfast,breakfast,Same Sense,0.033205283074399405,2,3.8,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a family breakfast.,They ate a lonely breakfast.,breakfast,breakfast,Same Sense,0.12053711892420349,3,3.8,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a family breakfast.,They ate a lonely breakfast.,breakfast,breakfast,Same Sense,0.026626749728699384,4,3.8,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a family breakfast.,They ate a lonely breakfast.,breakfast,breakfast,Same Sense,0.026310628537069114,5,3.8,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
They ate a family breakfast.,They ate a lonely breakfast.,breakfast,breakfast,Same Sense,0.01587033499627266,6,3.8,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was a rocky cape.,cape,cape,Different Sense,0.0,0,0.090909091,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was a rocky cape.,cape,cape,Different Sense,0.04328482170755876,1,0.090909091,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was a rocky cape.,cape,cape,Different Sense,0.07308933687178587,2,0.090909091,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was a rocky cape.,cape,cape,Different Sense,0.1308863893985468,3,0.090909091,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was a rocky cape.,cape,cape,Different Sense,0.08695017851326159,4,0.090909091,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was a rocky cape.,cape,cape,Different Sense,0.11215279733727346,5,0.090909091,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was a rocky cape.,cape,cape,Different Sense,0.08764335572066018,6,0.090909091,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was an island cape.,cape,cape,Different Sense,0.0,0,0.181818182,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was an island cape.,cape,cape,Different Sense,0.027106986095951746,1,0.181818182,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was an island cape.,cape,cape,Different Sense,0.0566753375351452,2,0.181818182,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was an island cape.,cape,cape,Different Sense,0.13683502887895083,3,0.181818182,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was an island cape.,cape,cape,Different Sense,0.07454878567982903,4,0.181818182,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was an island cape.,cape,cape,Different Sense,0.07469031228346201,5,0.181818182,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was an island cape.,cape,cape,Different Sense,0.050968577615596145,6,0.181818182,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a flowing cape.,It was a rocky cape.,cape,cape,Different Sense,0.0,0,1.0,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a flowing cape.,It was a rocky cape.,cape,cape,Different Sense,0.03205637155107777,1,1.0,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a flowing cape.,It was a rocky cape.,cape,cape,Different Sense,0.05687566903455621,2,1.0,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a flowing cape.,It was a rocky cape.,cape,cape,Different Sense,0.09798146122734241,3,1.0,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a flowing cape.,It was a rocky cape.,cape,cape,Different Sense,0.0755606251116746,4,1.0,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a flowing cape.,It was a rocky cape.,cape,cape,Different Sense,0.10837434539034074,5,1.0,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a flowing cape.,It was a rocky cape.,cape,cape,Different Sense,0.0884940643070189,6,1.0,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a flowing cape.,It was an island cape.,cape,cape,Different Sense,0.0,0,0.428571429,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a flowing cape.,It was an island cape.,cape,cape,Different Sense,0.01527073725965622,1,0.428571429,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a flowing cape.,It was an island cape.,cape,cape,Different Sense,0.03671789381883195,2,0.428571429,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a flowing cape.,It was an island cape.,cape,cape,Different Sense,0.13259168258028553,3,0.428571429,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a flowing cape.,It was an island cape.,cape,cape,Different Sense,0.061391595288082024,4,0.428571429,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a flowing cape.,It was an island cape.,cape,cape,Different Sense,0.06669785322852084,5,0.428571429,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a flowing cape.,It was an island cape.,cape,cape,Different Sense,0.042971604603444624,6,0.428571429,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was a flowing cape.,cape,cape,Same Sense,0.0,0,3.266666667,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was a flowing cape.,cape,cape,Same Sense,0.013177338975382646,1,3.266666667,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was a flowing cape.,cape,cape,Same Sense,0.023951673936082774,2,3.266666667,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was a flowing cape.,cape,cape,Same Sense,0.07384342375053587,3,3.266666667,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was a flowing cape.,cape,cape,Same Sense,0.03470381562725533,4,3.266666667,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was a flowing cape.,cape,cape,Same Sense,0.04270184989393322,5,3.266666667,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a red cape.,It was a flowing cape.,cape,cape,Same Sense,0.026504745976511312,6,3.266666667,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a rocky cape.,It was an island cape.,cape,cape,Same Sense,0.0,0,2.866666667,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a rocky cape.,It was an island cape.,cape,cape,Same Sense,0.024491200506500443,1,2.866666667,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a rocky cape.,It was an island cape.,cape,cape,Same Sense,0.04952355408089382,2,2.866666667,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a rocky cape.,It was an island cape.,cape,cape,Same Sense,0.09520586990451518,3,2.866666667,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a rocky cape.,It was an island cape.,cape,cape,Same Sense,0.048096811075908574,4,2.866666667,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a rocky cape.,It was an island cape.,cape,cape,Same Sense,0.06679477260520306,5,2.866666667,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a rocky cape.,It was an island cape.,cape,cape,Same Sense,0.061395958422633234,6,2.866666667,7,7,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a divorce case.,case,case,Different Sense,0.0,0,0.166666667,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a divorce case.,case,case,Different Sense,0.035317328957394256,1,0.166666667,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a divorce case.,case,case,Different Sense,0.053478042081559596,2,0.166666667,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a divorce case.,case,case,Different Sense,0.15912781854863933,3,0.166666667,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a divorce case.,case,case,Different Sense,0.06642591904090789,4,0.166666667,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a divorce case.,case,case,Different Sense,0.0778146728961917,5,0.166666667,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a divorce case.,case,case,Different Sense,0.041066220777777995,6,0.166666667,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a criminal case.,case,case,Different Sense,0.0,0,0.4,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a criminal case.,case,case,Different Sense,0.14248438169548316,1,0.4,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a criminal case.,case,case,Different Sense,0.16145978273673556,2,0.4,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a criminal case.,case,case,Different Sense,0.2112018464099793,3,0.4,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a criminal case.,case,case,Different Sense,0.10185258377171924,4,0.4,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a criminal case.,case,case,Different Sense,0.09890917744562433,5,0.4,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a criminal case.,case,case,Different Sense,0.05014475142889341,6,0.4,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a display case.,It was a divorce case.,case,case,Different Sense,0.0,0,0.25,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a display case.,It was a divorce case.,case,case,Different Sense,0.05054161563126325,1,0.25,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a display case.,It was a divorce case.,case,case,Different Sense,0.08174256090474519,2,0.25,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a display case.,It was a divorce case.,case,case,Different Sense,0.12328514139489954,3,0.25,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a display case.,It was a divorce case.,case,case,Different Sense,0.0697630794938271,4,0.25,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a display case.,It was a divorce case.,case,case,Different Sense,0.07251673482461496,5,0.25,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a display case.,It was a divorce case.,case,case,Different Sense,0.035050087378343586,6,0.25,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a display case.,It was a criminal case.,case,case,Different Sense,0.0,0,0.363636364,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a display case.,It was a criminal case.,case,case,Different Sense,0.1558516145090303,1,0.363636364,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a display case.,It was a criminal case.,case,case,Different Sense,0.16613916935730522,2,0.363636364,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a display case.,It was a criminal case.,case,case,Different Sense,0.21072753590835736,3,0.363636364,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a display case.,It was a criminal case.,case,case,Different Sense,0.10321649747683292,4,0.363636364,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a display case.,It was a criminal case.,case,case,Different Sense,0.09025966886350023,5,0.363636364,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a display case.,It was a criminal case.,case,case,Different Sense,0.04233448767184045,6,0.363636364,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a display case.,case,case,Same Sense,0.0,0,1.75,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a display case.,case,case,Same Sense,0.02203167045596488,1,1.75,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a display case.,case,case,Same Sense,0.05874671709284229,2,1.75,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a display case.,case,case,Same Sense,0.1212158123836683,3,1.75,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a display case.,case,case,Same Sense,0.051563131166668885,4,1.75,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a display case.,case,case,Same Sense,0.052525815396265885,5,1.75,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a beer case.,It was a display case.,case,case,Same Sense,0.023468519322731418,6,1.75,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a divorce case.,It was a criminal case.,case,case,Same Sense,0.0,0,3.928571429,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a divorce case.,It was a criminal case.,case,case,Same Sense,0.08147963236397815,1,3.928571429,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a divorce case.,It was a criminal case.,case,case,Same Sense,0.08917548053654067,2,3.928571429,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a divorce case.,It was a criminal case.,case,case,Same Sense,0.145338130646807,3,3.928571429,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a divorce case.,It was a criminal case.,case,case,Same Sense,0.04841353242716295,4,3.928571429,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a divorce case.,It was a criminal case.,case,case,Same Sense,0.04042110637186114,5,3.928571429,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a divorce case.,It was a criminal case.,case,case,Same Sense,0.016163171060904813,6,3.928571429,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a main cause.,cause,cause,Different Sense,0.0,0,2.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a main cause.,cause,cause,Different Sense,0.07226291784876604,1,2.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a main cause.,cause,cause,Different Sense,0.12825466080155368,2,2.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a main cause.,cause,cause,Different Sense,0.21836700585977997,3,2.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a main cause.,cause,cause,Different Sense,0.11102708412349793,4,2.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a main cause.,cause,cause,Different Sense,0.12802137009852288,5,2.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a main cause.,cause,cause,Different Sense,0.045613826823143855,6,2.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a primary cause.,cause,cause,Different Sense,0.0,0,2.352941176,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a primary cause.,cause,cause,Different Sense,0.07537677582753388,1,2.352941176,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a primary cause.,cause,cause,Different Sense,0.14014603171456852,2,2.352941176,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a primary cause.,cause,cause,Different Sense,0.20971196128531444,3,2.352941176,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a primary cause.,cause,cause,Different Sense,0.1091030392179061,4,2.352941176,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a primary cause.,cause,cause,Different Sense,0.12378728236325853,5,2.352941176,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a primary cause.,cause,cause,Different Sense,0.046435460452696975,6,2.352941176,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a political cause.,It was a main cause.,cause,cause,Different Sense,0.0,0,2.5,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a political cause.,It was a main cause.,cause,cause,Different Sense,0.14542563568890765,1,2.5,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a political cause.,It was a main cause.,cause,cause,Different Sense,0.16042293226770665,2,2.5,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a political cause.,It was a main cause.,cause,cause,Different Sense,0.1754223062048038,3,2.5,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a political cause.,It was a main cause.,cause,cause,Different Sense,0.08847568895855029,4,2.5,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a political cause.,It was a main cause.,cause,cause,Different Sense,0.10373166828626967,5,2.5,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a political cause.,It was a main cause.,cause,cause,Different Sense,0.04115321948314321,6,2.5,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a political cause.,It was a primary cause.,cause,cause,Different Sense,0.0,0,2.071428571,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a political cause.,It was a primary cause.,cause,cause,Different Sense,0.1529607070118305,1,2.071428571,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a political cause.,It was a primary cause.,cause,cause,Different Sense,0.15649597553018124,2,2.071428571,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a political cause.,It was a primary cause.,cause,cause,Different Sense,0.17981232052684115,3,2.071428571,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a political cause.,It was a primary cause.,cause,cause,Different Sense,0.08252760030865636,4,2.071428571,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a political cause.,It was a primary cause.,cause,cause,Different Sense,0.09813358190285015,5,2.071428571,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a political cause.,It was a primary cause.,cause,cause,Different Sense,0.04147045300679153,6,2.071428571,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a political cause.,cause,cause,Same Sense,0.0,0,3.461538462,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a political cause.,cause,cause,Same Sense,0.11903474981411222,1,3.461538462,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a political cause.,cause,cause,Same Sense,0.13926721697690325,2,3.461538462,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a political cause.,cause,cause,Same Sense,0.23061247370020244,3,3.461538462,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a political cause.,cause,cause,Same Sense,0.10926304525074604,4,3.461538462,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a political cause.,cause,cause,Same Sense,0.11075827042969655,5,3.461538462,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a worthy cause.,It was a political cause.,cause,cause,Same Sense,0.052934041543008736,6,3.461538462,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a main cause.,It was a primary cause.,cause,cause,Same Sense,0.0,0,4.0,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a main cause.,It was a primary cause.,cause,cause,Same Sense,0.014069034169238104,1,4.0,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a main cause.,It was a primary cause.,cause,cause,Same Sense,0.026029655664416396,2,4.0,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a main cause.,It was a primary cause.,cause,cause,Same Sense,0.050727805245653124,3,4.0,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a main cause.,It was a primary cause.,cause,cause,Same Sense,0.019931601278162958,4,4.0,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a main cause.,It was a primary cause.,cause,cause,Same Sense,0.018739816838806433,5,4.0,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a main cause.,It was a primary cause.,cause,cause,Same Sense,0.006797130609101809,6,4.0,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a skin cell.,It was a prison cell.,cell,cell,Different Sense,1.6048885553843206e-08,0,0.2,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a skin cell.,It was a prison cell.,cell,cell,Different Sense,0.09423851086005719,1,0.2,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a skin cell.,It was a prison cell.,cell,cell,Different Sense,0.17565394004024648,2,0.2,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a skin cell.,It was a prison cell.,cell,cell,Different Sense,0.22201187855190052,3,0.2,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a skin cell.,It was a prison cell.,cell,cell,Different Sense,0.125191222984261,4,0.2,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a skin cell.,It was a prison cell.,cell,cell,Different Sense,0.1237992321008834,5,0.2,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a skin cell.,It was a prison cell.,cell,cell,Different Sense,0.09901958020607193,6,0.2,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a skin cell.,It was a jail cell.,cell,cell,Different Sense,1.6048885553843206e-08,0,0.428571429,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a skin cell.,It was a jail cell.,cell,cell,Different Sense,0.10787585959930601,1,0.428571429,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a skin cell.,It was a jail cell.,cell,cell,Different Sense,0.18491318818647595,2,0.428571429,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a skin cell.,It was a jail cell.,cell,cell,Different Sense,0.22128979832871865,3,0.428571429,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a skin cell.,It was a jail cell.,cell,cell,Different Sense,0.12909385359109915,4,0.428571429,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a skin cell.,It was a jail cell.,cell,cell,Different Sense,0.13297507028128108,5,0.428571429,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a skin cell.,It was a jail cell.,cell,cell,Different Sense,0.10150884802750837,6,0.428571429,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a brain cell.,It was a prison cell.,cell,cell,Different Sense,1.6048885553843206e-08,0,0.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a brain cell.,It was a prison cell.,cell,cell,Different Sense,0.11522553826757032,1,0.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a brain cell.,It was a prison cell.,cell,cell,Different Sense,0.19119823651247636,2,0.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a brain cell.,It was a prison cell.,cell,cell,Different Sense,0.20743589704465137,3,0.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a brain cell.,It was a prison cell.,cell,cell,Different Sense,0.10873939685651479,4,0.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a brain cell.,It was a prison cell.,cell,cell,Different Sense,0.10703260601703701,5,0.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a brain cell.,It was a prison cell.,cell,cell,Different Sense,0.07592084259863474,6,0.272727273,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a brain cell.,It was a jail cell.,cell,cell,Different Sense,1.6048885553843206e-08,0,0.133333333,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
It was a brain cell.,It was a jail cell.,cell,cell,Different Sense,0.11990712116470692,1,0.133333333,6,6,0,70426624,EleutherAI/pythia-70m,step73000,73000
