sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,token_diffs,n_params,mpath,revision,step
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.05019485950469971,12,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.04533565044403076,13,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.04013580083847046,14,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.03495663404464722,15,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.0305442214012146,16,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.026530027389526367,17,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.023123741149902344,18,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.020083069801330566,19,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.017394602298736572,20,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.01512080430984497,21,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.013115942478179932,22,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.011400103569030762,23,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.009956717491149902,24,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.00871133804321289,25,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.007653236389160156,26,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.006735682487487793,27,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.0059680938720703125,28,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.005299091339111328,29,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.004711806774139404,30,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.0042060017585754395,31,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.0038024187088012695,32,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.0034378767013549805,33,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.003121793270111084,34,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.0028426051139831543,35,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a tense atmosphere.,It was a hostile atmosphere.,atmosphere,atmosphere,Same Sense,0.0025896430015563965,36,4.0,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.0,0,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.07144594192504883,1,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.08739161491394043,2,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.09283614158630371,3,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.09555912017822266,4,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.09214615821838379,5,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.08290451765060425,6,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.08046644926071167,7,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.07570332288742065,8,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.070900559425354,9,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.06610029935836792,10,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.0615001916885376,11,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.0553584098815918,12,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.05099952220916748,13,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.04651886224746704,14,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.041468024253845215,15,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.037212252616882324,16,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.03295302391052246,17,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.029361963272094727,18,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.02617967128753662,19,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.02315342426300049,20,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.020519793033599854,21,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.018096208572387695,22,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.016111373901367188,23,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.014325618743896484,24,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.012749910354614258,25,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.011362731456756592,26,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.010198593139648438,27,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.009139776229858398,28,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.008224785327911377,29,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.007422208786010742,30,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.006708085536956787,31,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.006116271018981934,32,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.005581676959991455,33,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.005102217197418213,34,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.004674792289733887,35,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gaseous atmosphere.,It was a polluted atmosphere.,atmosphere,atmosphere,Same Sense,0.004289150238037109,36,3.466666667,6,7,1,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.0,0,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.05991947650909424,1,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.07927137613296509,2,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.08104175329208374,3,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.07902783155441284,4,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.0783008337020874,5,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.07405447959899902,6,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.07218468189239502,7,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.06870871782302856,8,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.06534892320632935,9,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.05950981378555298,10,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.054299354553222656,11,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.04992258548736572,12,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.04634064435958862,13,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.04151946306228638,14,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.03733402490615845,15,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.03348970413208008,16,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.029914677143096924,17,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.02667301893234253,18,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.024043738842010498,19,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.021547555923461914,20,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.01928234100341797,21,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.017323076725006104,22,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.0156058669090271,23,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.014081418514251709,24,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.012772083282470703,25,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.011585414409637451,26,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.010515689849853516,27,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.009503483772277832,28,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.00865316390991211,29,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.007891654968261719,30,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.007180213928222656,31,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.006598114967346191,32,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.006084859371185303,33,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.0056343674659729,34,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.0052106380462646484,35,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a jazz band.,band,band,Different Sense,0.004826784133911133,36,0.2,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.0,0,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.05795806646347046,1,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.07222801446914673,2,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.07610946893692017,3,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.07267040014266968,4,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.07556331157684326,5,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.0712273120880127,6,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.0699610710144043,7,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.06612515449523926,8,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.0635671615600586,9,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.06043732166290283,10,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.057990968227386475,11,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.05619233846664429,12,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.054432213306427,13,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.05150789022445679,14,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.048848867416381836,15,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.04620373249053955,16,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.0430220365524292,17,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.04037433862686157,18,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.03769636154174805,19,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.035201311111450195,20,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.032223522663116455,21,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.029490649700164795,22,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.02674788236618042,23,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.024198949337005615,24,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.02175009250640869,25,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.019541561603546143,26,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.01752448081970215,27,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.015642940998077393,28,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.014011859893798828,29,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.012546718120574951,30,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.01120537519454956,31,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.010126769542694092,32,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.009148478507995605,33,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.008284032344818115,34,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.0074926018714904785,35,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a gold band.,It was a country band.,band,band,Different Sense,0.006780385971069336,36,0.384615385,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.0,0,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.03722792863845825,1,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.062493860721588135,2,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.06651455163955688,3,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.06744325160980225,4,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.06617873907089233,5,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.06300759315490723,6,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.05965304374694824,7,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.057139694690704346,8,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.0546301007270813,9,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.05095416307449341,10,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.04648345708847046,11,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.04288053512573242,12,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.038671672344207764,13,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.03463083505630493,14,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.030664384365081787,15,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.02720808982849121,16,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.023833751678466797,17,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.021143436431884766,18,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.01852327585220337,19,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.016262292861938477,20,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.01422947645187378,21,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.012353301048278809,22,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.010782063007354736,23,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.009395420551300049,24,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.008211195468902588,25,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.00718998908996582,26,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.006290733814239502,27,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.00550609827041626,28,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.00484699010848999,29,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.00427699089050293,30,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.003766357898712158,31,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.003367006778717041,32,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.0030146241188049316,33,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.0027062296867370605,34,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.002432584762573242,35,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a jazz band.,band,band,Different Sense,0.002192378044128418,36,0.333333333,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a country band.,band,band,Different Sense,0.0,0,0.1,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a country band.,band,band,Different Sense,0.04076337814331055,1,0.1,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
It was a rubber band.,It was a country band.,band,band,Different Sense,0.060855090618133545,2,0.1,6,6,0,11846072320,EleutherAI/pythia-12b,step256,256
